pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error,rung,area_ratio,n_gt_inside
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#0,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.1463,0.35637,53,10000,1089,affine@direct+zoom,2.19,1527.776,1321.448,0.000,0.000,0.000,0.000,1474.771,1281.839,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.7313,0.35637,53,10000,1494,affine,1.19,20.413,17.766,0.000,0.000,0.075,0.226,17.387,16.584,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.7313,0.35637,53,10000,1493,affine@direct,1.33,20.757,18.070,0.000,0.019,0.057,0.208,31.525,21.052,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.5171,0.35637,53,10000,990,affine,0.98,64.417,63.326,0.000,0.000,0.000,0.113,69.321,61.298,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.5171,0.35637,53,10000,926,homography@direct,2.10,154.517,98.750,0.019,0.019,0.038,0.038,54.879,53.424,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.3271,0.35637,53,10000,238,affine,0.82,944.165,938.444,0.000,0.000,0.000,0.000,914.374,902.157,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.3271,0.35637,53,10000,3348,affine@direct+zoom,2.22,1793.516,1716.323,0.000,0.000,0.000,0.000,1785.165,1693.728,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.2313,0.35637,53,10000,83,affine,0.76,2032.553,2018.520,0.000,0.000,0.000,0.000,1811.778,1801.596,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.2313,0.35637,53,10000,154,affine@direct+zoom,2.48,1676.840,1461.124,0.000,0.000,0.000,0.000,1642.652,1443.939,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.1463,0.35637,53,10000,200,affine,0.73,2617.078,2409.854,0.000,0.000,0.000,0.000,2196.152,2085.577,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#1,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.1463,0.35637,53,10000,2159,affine@direct+zoom,2.08,2261.455,2113.326,0.000,0.000,0.000,0.000,2298.838,2219.770,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.7313,0.35637,53,10000,9009,homography,1.16,6.223,4.468,0.038,0.245,0.604,0.792,6.093,4.970,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.7313,0.35637,53,10000,8910,homography@direct,1.28,6.373,4.305,0.038,0.264,0.585,0.811,6.883,5.164,ok,,0.5,0.5001,28
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.5171,0.35637,53,10000,7566,homography,0.94,7.097,4.480,0.000,0.340,0.623,0.792,14.722,8.658,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.5171,0.35637,53,10000,7498,homography@direct,1.99,7.234,4.629,0.038,0.340,0.585,0.792,17.315,16.555,ok,,0.25,0.2500,14
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.3271,0.35637,53,10000,244,affine,0.81,1542.437,1404.141,0.000,0.000,0.000,0.000,1446.146,1403.811,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.3271,0.35637,53,10000,2833,homography@direct+zoom,1.53,2064.909,1880.524,0.000,0.000,0.000,0.000,2074.037,1883.563,ok,,0.1,0.1000,7
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.2313,0.35637,53,10000,102,homography,0.74,1614.575,1146.486,0.000,0.000,0.000,0.000,1195.866,1147.899,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.2313,0.35637,53,10000,123,homography@direct,1.44,1397.475,1175.488,0.000,0.000,0.000,0.000,1360.346,1308.470,ok,,0.05,0.0500,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,direct,0.1463,0.35637,53,10000,268,homography,0.73,2022.184,1911.130,0.000,0.000,0.000,0.000,1962.157,1749.186,ok,,0.02,0.0200,4
eval_AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice_4#2,SameSlice,AF9628-Martensitic_SEM-SE-Stitch_EBSD_SameSlice,roma,pyramid_v2,0.1463,0.35637,53,10000,1540,affine@direct+zoom,2.86,1449.786,1189.247,0.000,0.000,0.000,0.000,1465.530,1188.473,ok,,0.02,0.0200,4
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.8632,1.95136,41,10000,427,affine,0.90,800.312,763.211,0.000,0.000,0.000,0.000,782.707,739.667,ok,,0.5,0.4999,41
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.8632,1.95136,41,10000,442,homography@direct,0.97,579.130,618.227,0.000,0.000,0.000,0.000,519.204,566.339,ok,,0.5,0.4999,41
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.6101,1.95136,41,10000,252,affine,0.91,341.136,304.350,0.000,0.000,0.000,0.000,392.644,353.378,ok,,0.25,0.2498,40
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.6101,1.95136,41,10000,1480,affine@direct+zoom,1.77,875.019,818.578,0.000,0.000,0.000,0.000,851.565,808.938,ok,,0.25,0.2498,40
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.3857,1.95136,41,10000,621,affine,0.84,1187.635,1224.539,0.000,0.000,0.000,0.000,1250.742,1245.520,ok,,0.1,0.1000,28
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.3857,1.95136,41,10000,632,affine@direct,0.91,1235.983,1235.331,0.000,0.000,0.000,0.000,1232.818,1236.904,ok,,0.1,0.1000,28
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.2732,1.95136,41,10000,721,homography,0.81,1313.458,1325.325,0.000,0.000,0.000,0.000,1291.562,1343.560,ok,,0.05,0.0501,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.2732,1.95136,41,10000,807,affine@direct+zoom,1.94,1338.588,1342.883,0.000,0.000,0.000,0.000,1352.959,1342.897,ok,,0.05,0.0501,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1724,1.95136,41,10000,530,affine,0.77,1148.363,1179.791,0.000,0.000,0.000,0.000,1095.908,1134.331,ok,,0.02,0.0200,10
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1724,1.95136,41,10000,425,affine@direct+zoom,1.92,845.250,890.522,0.000,0.000,0.000,0.000,849.743,898.349,ok,,0.02,0.0200,10
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.8632,1.95136,41,10000,1055,homography,0.80,31443.721,2878.588,0.000,0.000,0.000,0.000,657.377,658.458,ok,,0.5,0.4999,41
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.8632,1.95136,41,10000,1001,homography@direct,1.66,597.053,556.077,0.000,0.000,0.000,0.000,599.178,540.889,ok,,0.5,0.4999,41
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.6101,1.95136,41,10000,140,affine,0.84,1188.202,1232.230,0.000,0.000,0.000,0.000,1120.585,1148.226,ok,,0.25,0.2498,40
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.6101,1.95136,41,10000,831,affine@direct+zoom,1.52,1333.968,1362.915,0.000,0.000,0.000,0.000,1328.779,1361.405,ok,,0.25,0.2498,40
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.3857,1.95136,41,10000,508,affine,0.75,1233.402,1288.658,0.000,0.000,0.000,0.000,1207.441,1257.498,ok,,0.1,0.1000,28
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.3857,1.95136,41,10000,342,affine@direct+zoom,1.94,1169.845,1167.123,0.000,0.000,0.000,0.000,1162.861,1171.192,ok,,0.1,0.1000,28
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.2732,1.95136,41,10000,1002,affine,0.71,1244.913,1268.996,0.000,0.000,0.000,0.000,1233.977,1281.991,ok,,0.05,0.0501,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.2732,1.95136,41,10000,849,homography@direct+zoom,1.82,1098.533,1090.985,0.000,0.000,0.000,0.000,1111.877,1115.722,ok,,0.05,0.0501,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1724,1.95136,41,10000,104,affine,0.67,1057.013,1028.486,0.000,0.000,0.000,0.000,1058.435,1048.929,ok,,0.02,0.0200,10
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_0#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1724,1.95136,41,10000,988,affine@direct+zoom,1.27,749.925,745.733,0.000,0.000,0.000,0.000,713.791,701.624,ok,,0.02,0.0200,10
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.5985,0.29986,34,10000,719,affine,0.90,750.603,751.188,0.000,0.000,0.000,0.000,722.441,722.519,ok,,0.5,0.5000,34
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.5985,0.29986,34,10000,562,affine@direct,1.75,757.074,757.364,0.000,0.000,0.000,0.000,650.224,660.143,ok,,0.5,0.5000,34
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.4232,0.29986,34,10000,438,affine,0.85,913.211,924.194,0.000,0.000,0.000,0.000,934.639,951.963,ok,,0.25,0.2500,32
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.4232,0.29986,34,10000,380,homography@direct,1.67,788.540,801.920,0.000,0.000,0.000,0.000,820.659,831.099,ok,,0.25,0.2500,32
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.2676,0.29986,34,10000,1814,affine,0.81,559.765,577.435,0.000,0.000,0.000,0.000,564.313,574.574,ok,,0.1,0.1000,23
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.2676,0.29986,34,10000,2821,homography@direct+zoom,2.18,573.549,580.421,0.000,0.000,0.000,0.000,566.906,575.565,ok,,0.1,0.1000,23
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1894,0.29986,34,10000,1147,affine,0.79,642.213,648.592,0.000,0.000,0.000,0.000,641.390,652.310,ok,,0.05,0.0500,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1894,0.29986,34,10000,1346,homography@direct,1.49,602.062,609.610,0.000,0.000,0.000,0.000,623.599,640.418,ok,,0.05,0.0500,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1197,0.29986,34,10000,1337,affine,0.68,450.023,432.015,0.000,0.000,0.000,0.000,383.092,363.070,ok,,0.02,0.0200,8
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1197,0.29986,34,10000,3483,homography@direct+zoom,1.27,269.342,243.204,0.000,0.000,0.000,0.000,283.762,268.980,ok,,0.02,0.0200,8
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.5985,0.29986,34,10000,258,homography,0.80,711.597,737.702,0.000,0.000,0.000,0.000,698.995,699.792,ok,,0.5,0.5000,34
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.5985,0.29986,34,10000,824,affine@direct+zoom,2.37,966.752,975.288,0.000,0.000,0.000,0.000,939.025,950.228,ok,,0.5,0.5000,34
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.4232,0.29986,34,10000,355,homography,0.80,859.727,860.914,0.000,0.000,0.000,0.000,791.384,805.557,ok,,0.25,0.2500,32
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.4232,0.29986,34,10000,376,affine@direct,1.55,815.621,722.801,0.000,0.000,0.000,0.000,827.424,744.064,ok,,0.25,0.2500,32
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.2676,0.29986,34,10000,519,affine,0.72,943.778,908.060,0.000,0.000,0.000,0.000,922.687,843.577,ok,,0.1,0.1000,23
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.2676,0.29986,34,10000,511,affine@direct,1.53,1165.337,1129.816,0.000,0.000,0.000,0.000,1134.684,1125.974,ok,,0.1,0.1000,23
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1894,0.29986,34,10000,1232,homography,0.67,805.305,820.005,0.000,0.000,0.000,0.000,798.963,814.966,ok,,0.05,0.0500,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1894,0.29986,34,10000,2063,homography@direct+zoom,1.80,767.989,779.280,0.000,0.000,0.000,0.000,785.725,792.352,ok,,0.05,0.0500,16
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1197,0.29986,34,10000,147,affine,0.64,955.114,979.089,0.000,0.000,0.000,0.000,913.319,889.416,ok,,0.02,0.0200,8
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_1#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1197,0.29986,34,10000,3430,homography@direct+zoom,1.61,1057.625,1043.036,0.000,0.000,0.000,0.000,1095.708,1113.160,ok,,0.02,0.0200,8
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.5615,0.83614,58,10000,102,affine,0.89,1433.251,1467.165,0.000,0.000,0.000,0.000,1453.163,1492.795,ok,,0.5,0.5000,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.5615,0.83614,58,10000,100,affine@direct,1.82,1387.660,1414.929,0.000,0.000,0.000,0.000,1406.464,1427.521,ok,,0.5,0.5000,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.3971,0.83614,58,10000,253,homography,0.85,1906.725,1127.677,0.000,0.000,0.000,0.000,1027.263,1052.562,ok,,0.25,0.2501,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.3971,0.83614,58,10000,280,affine@direct,1.54,1421.350,1479.699,0.000,0.000,0.000,0.000,1417.199,1444.009,ok,,0.25,0.2501,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.2512,0.83614,58,10000,637,homography,0.85,1471.446,1515.080,0.000,0.000,0.000,0.000,1429.365,1470.919,ok,,0.1,0.1000,36
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.2512,0.83614,58,10000,651,homography@direct+zoom,1.52,3203.288,1627.573,0.000,0.000,0.000,0.000,1374.118,1364.151,ok,,0.1,0.1000,36
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1775,0.83614,58,10000,509,affine,0.77,1464.112,1521.687,0.000,0.000,0.000,0.000,1442.150,1487.827,ok,,0.05,0.0500,13
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1775,0.83614,58,10000,393,affine@direct,1.44,1517.384,1554.659,0.000,0.000,0.000,0.000,1503.392,1553.231,ok,,0.05,0.0500,13
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1124,0.83614,58,10000,387,affine,0.71,1644.897,1633.989,0.000,0.000,0.000,0.000,1637.010,1604.262,ok,,0.02,0.0200,4
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#0,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1124,0.83614,58,10000,290,affine@direct,1.44,1741.435,1715.149,0.000,0.000,0.000,0.000,1708.738,1642.521,ok,,0.02,0.0200,4
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.5615,0.83614,58,10000,726,affine,0.84,55.733,54.788,0.000,0.000,0.000,0.017,64.047,66.463,ok,,0.5,0.5000,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.5615,0.83614,58,10000,718,affine@direct,0.90,49.791,47.711,0.000,0.000,0.000,0.017,63.890,64.986,ok,,0.5,0.5000,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.3971,0.83614,58,10000,482,homography,0.82,1797.693,613.914,0.000,0.000,0.000,0.000,480.499,481.481,ok,,0.25,0.2501,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.3971,0.83614,58,10000,4468,affine@direct+zoom,2.19,646.690,651.852,0.000,0.000,0.000,0.000,643.394,648.594,ok,,0.25,0.2501,58
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.2512,0.83614,58,10000,291,affine,0.80,1287.618,1273.882,0.000,0.000,0.000,0.000,1173.296,1165.575,ok,,0.1,0.1000,36
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.2512,0.83614,58,10000,2446,affine@direct+zoom,2.18,1419.610,1474.278,0.000,0.000,0.000,0.000,1421.715,1477.222,ok,,0.1,0.1000,36
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1775,0.83614,58,10000,386,homography,0.77,2254.291,1952.227,0.000,0.000,0.000,0.000,1599.917,1546.771,ok,,0.05,0.0500,13
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1775,0.83614,58,10000,1741,affine@direct+zoom,2.59,1831.687,1951.006,0.000,0.000,0.000,0.000,1838.457,1950.921,ok,,0.05,0.0500,13
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,direct,0.1124,0.83614,58,10000,453,homography,0.71,18884.588,1804.894,0.000,0.000,0.000,0.000,1330.881,1268.405,ok,,0.02,0.0200,4
eval_C103_SEM-SE_LOM-DC-Height_FractureSurfaces_2#1,FractureSurfaces,C103_SEM-SE_LOM-DC-Height_FractureSurfaces,roma,pyramid_v2,0.1124,0.83614,58,10000,1872,homography@direct+zoom,1.96,1472.630,1515.625,0.000,0.000,0.000,0.000,1478.891,1525.440,ok,,0.02,0.0200,4
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,roma,direct,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,roma,pyramid_v2,,,,,,,,,,,,,,,,skipped,rung_not_below_base,0.5,,
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,roma,direct,0.4571,1.09526,14,10000,6881,affine,1.08,13.633,12.391,0.000,0.143,0.214,0.286,16.360,16.545,ok,,0.25,0.2501,11
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,roma,pyramid_v2,0.4571,1.09526,14,10000,6762,affine@direct,2.17,13.558,12.246,0.071,0.143,0.214,0.286,17.085,14.369,ok,,0.25,0.2501,11
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,roma,direct,0.2891,1.09526,14,10000,589,homography,1.10,1252.555,1317.177,0.000,0.000,0.000,0.000,1332.073,1346.505,ok,,0.1,0.1000,3
eval_CoNi-AM67_OM-SEM_Multiscale_0#0,Multiscale,CoNi-AM67_OM-SEM_Multiscale,roma,pyramid_v2,0.2891,1.09526,14,10000,526,homography@direct,1.14,949.618,244.782,0.000,0.000,0.000,0.000,463.804,441.248,ok,,0.1,0.1000,3
